,artist,type,country,id,followers,imgUrl,genres,popularity
136,DJ Luian,person,PR,64aJYyrXljOodnUG6jvhRD,1868582,https://i.scdn.co/image/ab6761610000e5ebe34cb2ac679537f68b1c60ce,"latin hip hop,reggaeton,reggaeton flow,trap latino,urbano latino,",80
137,Jess Glynne,person,GB,4ScCswdRlyA23odg9thgIO,2926115,https://i.scdn.co/image/ab6761610000e5eb7d800f202dd15af03179876b,"dance pop,neo mellow,pop,pop dance,post-teen pop,tropical house,uk pop,",74
138,Sean Paul,person,JM,3Isy6kedDrgPYoTS1dazA9,4274979,https://i.scdn.co/image/ab6761610000e5eb60c3e9abe7327c0097738f22,"dance pop,dancehall,pop rap,",82
139,Kyla,person,PH,77DAFfvm3O9zT5dIoG0eIO,14069,https://i.scdn.co/image/ab6761610000e5eb2d9aaa502544d0538d8f42a1,"uk funky,",71
140,Camilo,person,CO,28gNT5KBp7IjEOQoevXf9N,17590706,https://i.scdn.co/image/ab6761610000e5ebc85ae756174cc69352bf6b97,"colombian pop,latin pop,reggaeton colombiano,",81
141,Julia Michaels,person,US,0ZED1XzwlLHW4ZaG4lOT6m,4809519,https://i.scdn.co/image/ab6761610000e5eb2c17882893491af059fb867e,"alt z,dance pop,electropop,pop,post-teen pop,",76
142,Seeb,group,,5iNrZmtVMtYev5M9yoWpEq,334698,https://i.scdn.co/image/ab6761610000e5ebc370fb6c5d9e9aac210acaac,"dance pop,edm,electro house,norwegian pop,pop,pop dance,pop edm,tropical house,",70
143,Adele,person,GB,4dpARuHxo51G3z768sgnrY,47106663,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,"british soul,pop,pop soul,uk pop,",88
144,Zé Neto & Cristiano,group,BR,487N2T9nIPEHrlTZLL3SQs,17891870,https://i.scdn.co/image/ab6761610000e5eb9dddb077fa21718d9b31b38b,"arrocha,sertanejo,sertanejo pop,sertanejo universitario,",77
145,Florida Georgia Line,group,US,3b8QkneNDz4JHKKKlLgYZg,5161554,https://i.scdn.co/image/ab6761610000e5ebaa2d9bd207a62adc3edf6631,"contemporary country,country,country pop,country road,modern country rock,",77
146,BTS,group,KR,3Nrfpe0tUJi4K4DXYWgMUX,62646698,https://i.scdn.co/image/ab6761610000e5eb5704a64f34fe29ff73ab56bb,"k-pop,k-pop boy group,",93
147,OneRepublic,group,US,5Pwc4xIPtQLFEnJriah9YJ,15255219,https://i.scdn.co/image/ab6761610000e5eb77bf00f67e21f514dc44c485,"piano rock,pop,",86
148,Metro Boomin,person,US,0iEtIxbK0KxaSlF7G42ZOp,3909794,https://i.scdn.co/image/ab6761610000e5ebdf9a1555f53a20087b8c5a5c,"rap,",91
149,Enrique Iglesias,person,ES,7qG3b048QCHVRO5Pv1T5lw,11122245,https://i.scdn.co/image/ab6761610000e5eb2335f74de53ef9b9fd7889c8,"latin pop,mexican pop,",78
150,Matheus & Kauan,group,BR,2Z0lRIqr997lIUiPtrpKCr,10729910,https://i.scdn.co/image/ab6761610000e5eb66dea81e8fc64b8535adb7b1,"arrocha,pop nacional,sertanejo universitario,",80
151,Ninho,person,FR,6Te49r3A6f5BiIgBRxH7FH,7775841,https://i.scdn.co/image/ab6761610000e5ebc968daf72ace243d8edcbfc4,"french hip hop,pop urbaine,",81
152,Trippie Redd,person,US,6Xgp2XMz1fhVYe7i6yNAax,8523485,https://i.scdn.co/image/ab6761610000e5eb32f8f4df5e7b05a7e4d170ca,"melodic rap,rap,trap,",85
153,RAF Camora,person,AT,0Dvx6p8JDyzeOPGmaCIH1L,1618725,https://i.scdn.co/image/ab6761610000e5eb50266df0dfd38be0dc9d2406,"german hip hop,",77
154,Jonas Brothers,group,US,7gOdHgIoIKoe4i9Tta6qdD,6846737,https://i.scdn.co/image/ab6761610000e5eb7e7ecd82666723f21b789734,"boy band,dance pop,pop,post-teen pop,",78
155,Mambo Kingz,group,PR,2T1aUibqR2QC2sINIDQOAK,208382,https://i.scdn.co/image/ab6761610000e5eb881ed0aa97cc8420685dc90e,"reggaeton flow,",80
156,John Legend,person,US,5y2Xq6xcjJb2jVM54GHK3t,6425891,https://i.scdn.co/image/ab6761610000e5ebaed3c717bf1753ab928ea88d,"neo mellow,neo soul,pop,pop soul,r&b,urban contemporary,",79
157,Pitbull,person,US,0TnOYISbd1XYRBk9myaseg,9896702,https://i.scdn.co/image/ab6761610000e5ebfc9d2abc85b6f4bef77f80ea,"dance pop,miami hip hop,pop,pop rap,",84
158,Fifth Harmony,group,US,1l8Fu6IkuTP0U5QetQJ5Xt,15464786,https://i.scdn.co/image/ab6761610000e5eb5acb3cb0a8b87d3952738b97,"dance pop,girl group,pop,post-teen pop,talent show,",71
159,Lil Pump,person,,3wyVrVrFCkukjdVIdirGVY,7971003,https://i.scdn.co/image/ab6761610000e5eb6bc83a52ca96ea7e6ac30c7f,"emo rap,miami hip hop,rap,trap,vapor trap,viral rap,",70
160,Bazzi,person,US,4GvEc3ANtPPjt1ZJllr5Zl,5356358,https://i.scdn.co/image/ab6761610000e5eb72a8e86c457085e7fdd3453f,"dance pop,electropop,pop,",74
161,Felix Jaehn,person,DE,4bL2B6hmLlMWnUEZnorEtG,1271224,https://i.scdn.co/image/ab6761610000e5eb9d02fd5cffa406d9821a2818,"dance pop,edm,electro house,german dance,pop,pop dance,tropical house,",78
162,Beyoncé,person,US,6vWDO969PvNqNYHIOW5v0m,33991292,https://i.scdn.co/image/ab6761610000e5eb12e3f20d05a8d6cfde988715,"dance pop,pop,r&b,",89
163,Daya,person,US,6Dd3NScHWwnW6obMFbl1BH,1469478,https://i.scdn.co/image/ab6761610000e5eb5ce25fd2eab762a8cee5d200,"alt z,dance pop,edm,electropop,pop,pop dance,post-teen pop,tropical house,",71
164,Normani,person,US,2cWZOOzeOm4WmBJRnD5R7I,2333385,https://i.scdn.co/image/ab6761610000e5eb88df630d05d2a188ecf14777,"dance pop,pop,post-teen pop,r&b,rap,urban contemporary,",71
165,Lunay,person,PR,47MpMsUfWtgyIIBEFOr4FE,8119809,https://i.scdn.co/image/ab6761610000e5eb1f69d605523ffc3101f8a998,"latin hip hop,latin pop,reggaeton,reggaeton flow,trap latino,urbano latino,",73
166,Henrique & Juliano,group,BR,3p7PcrEHaaKLJnPUGOtRlT,18286146,https://i.scdn.co/image/ab6761610000e5eb3f3fa33960346d34155cc631,"arrocha,sertanejo universitario,",83
167,Romeo Santos,person,US,5lwmRuXgjX8xIwlnauTZIP,18080727,https://i.scdn.co/image/ab6761610000e5eb6d8b48abede0f9e433aa6e49,"bachata,",86
168,Grey,person,US,4utLUGcTvOJFr6aqIJtYWV,563495,https://i.scdn.co/image/ab6761610000e5eb56732bf2f868356fbd89957e,"piano rock,viral pop,",70
169,Meghan Trainor,person,US,6JL8zeS1NmiOftqZTRgdTz,13088811,https://i.scdn.co/image/ab6761610000e5eb4d8f97058ff993df0f4eb9ee,"dance pop,hip pop,pop,",83
170,Lil Yachty,person,US,6icQOAFXDZKsumw3YXyusw,8860223,https://i.scdn.co/image/ab6761610000e5eb86c7c38d4c8c461dba55035c,"atl hip hop,melodic rap,rap,trap,viral rap,",80
171,Danny Ocean,person,US,5H1nN1SzW0qNeUEZvuXjAj,4808387,https://i.scdn.co/image/ab6761610000e5eb7f5697e73cb72a469e660134,"latin pop,pop venezolano,reggaeton,urbano latino,",80
172,Macklemore,person,US,3JhNCzhSMTxs9WLGJJxWOY,2020132,https://i.scdn.co/image/ab6761610000e5eb488b3b242f97163a7f8e17b9,"pop rap,seattle hip hop,",80
173,Rae Sremmurd,group,US,7iZtZyCzp3LItcw1wtPI3D,7091802,https://i.scdn.co/image/ab6761610000e5ebca1568791bf7ac0cf34dbc66,"hip hop,melodic rap,mississippi hip hop,pop rap,rap,southern hip hop,trap,viral rap,",75
174,2 Chainz,person,US,17lzZA2AlOHwCwFALHttmp,7715222,https://i.scdn.co/image/ab6761610000e5ebf556662d187b9191c421be1c,"atl hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,",77
175,Feid,person,CO,2LRoIwlKmHjgvigdNGBHNo,4216052,https://i.scdn.co/image/ab6761610000e5ebbf108de19539a11669610d67,"colombian pop,pop reggaeton,reggaeton colombiano,urbano latino,",94
176,Bonez MC,person,DE,1aS5tqEs9ci5P9KD9tZWa6,2015354,https://i.scdn.co/image/ab6761610000e5ebc9f560d4b9c1447ab95b2977,"german hip hop,hamburg hip hop,",79
177,Panic! At The Disco,group,US,20JZFwl6HVl6yg8a4H3ZqK,11749261,https://i.scdn.co/image/ab6761610000e5ebb256ae9a4b82bfff97776ae2,"modern rock,",80
178,benny blanco,person,US,5CiGnKThu5ctn9pBxv7DGa,1035404,https://i.scdn.co/image/ab6761610000e5eb860c37890942e05e58c19372,"dance pop,edm,electropop,pop,pop rap,",75
179,Bryson Tiller,person,US,2EMAnMvWE2eb56ToJVfCWs,6711049,https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428,"kentucky hip hop,pop,r&b,rap,trap,",81
180,Tainy,person,PR,0GM7qgcRCORpGnfcN2tCiB,1257964,https://i.scdn.co/image/ab6761610000e5eb72453ad016b059b06fd52569,"latin hip hop,latin pop,pop reggaeton,reggaeton,reggaeton flow,trap latino,urbano latino,",78
181,Lukas Graham,group,DK,25u4wHJWxCA9vO0CzxAbK7,2049823,https://i.scdn.co/image/ab6761610000e5eb0793531175d0f2f95cbb84ff,"danish pop,pop,scandipop,",73
182,Justin Timberlake,person,US,31TPClRtHm23RisEBtV3X7,12735883,https://i.scdn.co/image/ab6761610000e5eb9d3f9efc8e0030306e583cef,"dance pop,pop,",82
183,Mark Ronson,person,GB,3hv9jJF3adDNsBSIQDqcjp,1001853,https://i.scdn.co/image/ab6761610000e5eb105cc9628c315b29d299fbb4,"dance pop,pop,",77
184,Bradley Cooper,person,US,4VIvfOurcf0vuLRxLkGnIG,223568,https://i.scdn.co/image/ab6761610000e5eb9400a1dccee9f0df97847c0f,"hollywood,",72
185,Wiz Khalifa,person,US,137W8MRPWKqSmrBGDBFSop,10956273,https://i.scdn.co/image/ab6761610000e5eb4bdf6db5203f2a0e44002620,"dance pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,",84
186,Brytiago,person,PR,00XhexlJEXQstHimpZN910,6057293,https://i.scdn.co/image/ab6761610000e5eb14b9b94b0d4c57506238dae0,"latin hip hop,reggaeton,reggaeton flow,trap latino,urbano latino,",77
187,Miley Cyrus,person,,5YGY8feqx7naU7z4HrwZM6,20108535,https://i.scdn.co/image/ab6761610000e5eb7e8110a92ec2252f0821f8b8,"pop,",93
188,Dimelo Flow,person,PA,3fZk3Gm5dN5v5yfYMQ04Bx,355675,https://i.scdn.co/image/ab6761610000e5ebf64b7eeda594e0ab8deb8b74,"reggaeton,reggaeton flow,urbano latino,",70
189,Tove Lo,person,SE,4NHQUGzhtTLFvgF5SZesLK,3316373,https://i.scdn.co/image/ab6761610000e5ebf43f1646fe2bffb471b25e17,"dance pop,electropop,metropopolis,pop,swedish electropop,swedish pop,swedish synthpop,",77
190,Troye Sivan,person,AU,3WGpXCj9YhhfX11TToZcXP,7548771,https://i.scdn.co/image/ab6761610000e5eb002eedc44fefe085daae10e4,"australian pop,dance pop,electropop,pop,viral pop,",77
191,Sfera Ebbasta,person,IT,23TFHmajVfBtlRx5MXqgoz,5305646,https://i.scdn.co/image/ab6761610000e5ebdece90f34f4c14d5ea2c0e8d,"italian hip hop,italian pop,trap italiana,trap latino,",81
192,ROSALÍA,person,ES,7ltDVBr6mKbRvohxheJ9h1,6907475,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,"r&b en espanol,",85
193,Gusttavo Lima,person,BR,7MiDcPa6UiV3In7lIM71IN,18974374,https://i.scdn.co/image/ab6761610000e5eb184f38848f0b2fdfa5a8d436,"arrocha,sertanejo,sertanejo universitario,",81
194,Mau y Ricky,group,VE,2wkoKEfS6dXwThbyTnZWFU,6251729,https://i.scdn.co/image/ab6761610000e5eb58efe6fc6305da076d48ec7f,"latin pop,pop venezolano,reggaeton,urbano latino,urbano mexicano,",74
195,Meek Mill,person,US,20sxb77xiYeusSH8cVdatc,7035782,https://i.scdn.co/image/ab6761610000e5eb238b2a30c741d42a4c91b7b7,"hip hop,philly rap,pop rap,rap,southern hip hop,trap,",77
196,Pedro Capó,person,PR,4QVBYiagIaa6ZGSPMbybpy,1559558,https://i.scdn.co/image/ab6761610000e5ebd2567e467666ca2e34e91fae,"latin pop,puerto rican pop,",70
197,One Direction,group,GB,4AK6F7OLvEQ5QYCBNiQWHq,30108419,https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8,"boy band,pop,post-teen pop,talent show,",87
198,Wesley Safadão,person,BR,1AL2GKpmRrKXkYIcASuRFa,11615326,https://i.scdn.co/image/ab6761610000e5ebc5fc1ea5d669c7b1ea53db92,"arrocha,forro,",77
199,YNW Melly,person,US,1cNDP5yjU5vjeR8qMf4grg,8624261,https://i.scdn.co/image/ab6761610000e5eb4da4a196cc973f65b68fe67b,"melodic rap,trap,viral rap,",75
200,MC Kevinho,person,BR,1mXAhKnZEdF6rotyyd4GBi,8082721,https://i.scdn.co/image/ab6761610000e5ebe50f4609d1968fce10e209bd,"arrocha,funk carioca,funk ostentacao,funk pop,",66
201,Samra,person,DE,4FxL7eKB7Uz1rWIpMOC6rW,69,https://i.scdn.co/image/ab67616d0000b2730f88d2ee3d113df37e7a095c,,41
202,Little Mix,group,GB,3e7awlrlDSwF3iM0WBjGMp,11250108,https://i.scdn.co/image/ab6761610000e5eb08cd53940cbf5813ee5fe565,"dance pop,girl group,pop,post-teen pop,talent show,uk pop,",78
203,Mustard,person,US,0YinUQ50QDB7ZxSCLyQ40k,1044684,https://i.scdn.co/image/ab6761610000e5eb36d700e57ae8be93479963a0,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,",75
204,Lil Tecca,person,US,4Ga1P7PMIsmqEZqhYZQgDo,5829087,https://i.scdn.co/image/ab6761610000e5eb68a45dc540ffc5ef4f116a8e,"melodic rap,pluggnb,rap,trap,viral rap,",79
205,Alesso,person,SE,4AVFqumd2ogHFlRbKIjp1t,3918680,https://i.scdn.co/image/ab6761610000e5ebfd0e82181661c5261cd6ad03,"dance pop,edm,electro house,pop,pop dance,progressive electro house,tropical house,",77
206,Doja Cat,person,US,5cj0lLjcoR7YOSnhnX0Po5,24826381,https://i.scdn.co/image/ab6761610000e5eb727a2ac15afe659be999beba,"dance pop,pop,",88
207,Billy Ray Cyrus,person,US,60rpJ9SgigSd16DOAG7GSa,228419,https://i.scdn.co/image/ab6761610000e5eb440230373e8ffaf11c36f96d,"country,country rock,",66
208,Maiara & Maraisa,group,BR,59jlthNnbmim5l9tmNA7se,12287691,https://i.scdn.co/image/ab6761610000e5eb68a3a8a9f91b0672829180da,"sertanejo,sertanejo pop,sertanejo universitario,",79
209,Lizzo,person,US,56oDRnqbIiwx4mymNEv7dS,5486406,https://i.scdn.co/image/ab6761610000e5eb0d66b3670294bf801847dae2,"dance pop,escape room,minnesota hip hop,pop,trap queen,",81
210,Tory Lanez,person,CA,2jku7tDXc6XoB6MO2hFuqg,5287685,https://i.scdn.co/image/ab6761610000e5ebbd5d3e1b363c3e26710661c3,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,toronto rap,trap,",83
211,BLACKPINK,group,KR,41MozSoPIsD1dJM0CLPjZF,38709230,https://i.scdn.co/image/ab6761610000e5ebc9690bc711d04b3d4fd4b87c,"k-pop,k-pop girl group,",87
212,Willy William,person,FR,4RSyJzf7ef6Iu2rnLdabNq,217577,https://i.scdn.co/image/ab6761610000e5ebdde80699594b5d8641951c82,"francoton,",68
213,Liam Payne,person,GB,5pUo3fmmHT8bhCyHE52hA6,10054510,https://i.scdn.co/image/ab6761610000e5eb6b873bf2d3bc2ed6401325c4,"dance pop,pop,post-teen pop,",66
214,Tiësto,person,NL,2o5jDhtHVPhrJdv3cEQ99Z,6790593,https://i.scdn.co/image/ab6761610000e5eb27c55a5e9ed2a41c01589fae,"big room,brostep,dance pop,dutch edm,edm,house,pop dance,slap house,trance,tropical house,",87
215,Goodboys,group,,2nm38smINjms1LtczR0Cei,45286,https://i.scdn.co/image/ab6761610000e5eb6ea85a39181e58ea4390df84,"uk dance,",73
216,MEDUZA,person,IT,0xRXCcSX89eobfrshSVdyu,610969,https://i.scdn.co/image/ab6761610000e5eb15c5994b69ff1f930756bd1f,"edm,pop,pop dance,pop house,tropical house,",79
217,Flo Rida,person,US,0jnsk9HBra6NMjO2oANoPY,8808471,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,"dance pop,edm,miami hip hop,pop,pop rap,",80
218,CNCO,group,US,0eecdvMrqBftK0M1VKhaF4,9591903,https://i.scdn.co/image/ab6761610000e5ebe61627c00d64dcb4de8001d2,"boy band,latin pop,reggaeton,",71
219,Ufo361,person,DE,5pVRwX5ZQR7hfJ18w8ZYkl,1893509,https://i.scdn.co/image/ab6761610000e5eb89c8da5c11ede5c3c5853521,"german cloud rap,german hip hop,",75
220,Rafa Pabön,person,PR,11YLRSsZA3YVuQQtHXKTlz,259678,https://i.scdn.co/image/ab6761610000e5eb35f7bb7c314a023cee4a52f8,"dominican pop,reggaeton,reggaeton flow,urbano latino,",69
221,Juan Magán,person,ES,1ackd5XprZEkH3McKbQD51,1741202,https://i.scdn.co/image/ab6761610000e5eb9bff446a54ba1ca20ddbb001,"electro latino,latin pop,reggaeton,urbano latino,",70
222,Galantis,group,SE,4sTQVOfp9vEMCemLw50sbu,3335368,https://i.scdn.co/image/ab6761610000e5eb2ca90cb37bf1557d385b9d48,"dance pop,edm,electro house,pop,pop dance,tropical house,",75
223,Lil Mosey,person,US,5zctI4wO9XSKS8XwcnqEHk,5012748,https://i.scdn.co/image/ab6761610000e5ebe1ca9dbff03bb74709e93247,"melodic rap,rap,rap conscient,trap,vapor trap,viral rap,",72
224,Childish Gambino,person,US,73sIBHcqh3Z3NyqHKZ7FOL,10610966,https://i.scdn.co/image/ab6761610000e5eb3ef779aa0d271adb2b6a3ded,"atl hip hop,hip hop,pop,rap,",81
225,Mike Posner,person,US,2KsP6tYLJlTBvSUxnwlVWa,1336689,https://i.scdn.co/image/ab6761610000e5eb5ca6c70cd9661b2eca98999f,"dance pop,edm,pop,pop rap,",71
226,Dean Lewis,person,AU,3QSQFmccmX81fWCUSPTS7y,2472198,https://i.scdn.co/image/ab6761610000e5eb7a1eacbe5c7f193c07e7fd49,"australian pop,pop,",79
227,Maren Morris,person,US,6WY7D3jk8zTrHtmkqqo5GI,724955,https://i.scdn.co/image/ab6761610000e5ebf88c7e94699df538db077320,"contemporary country,country,pop,texas country,",74
228,Rudimental,group,GB,4WN5naL3ofxrVBgFpguzKo,1357373,https://i.scdn.co/image/ab6761610000e5eba9e091e50200b594741076fb,"dance pop,edm,house,pop,pop dance,tropical house,uk dance,uk funky,",69
229,Prince Royce,person,US,3MHaV05u0io8fQbZ2XPtlC,7619811,https://i.scdn.co/image/ab6761610000e5eb2cda6de467c1a6827e3dfe82,"bachata,latin hip hop,",77
230,Dan + Shay,group,US,7z5WFjZAIYejWy0NI5lv4T,2885229,https://i.scdn.co/image/ab6761610000e5eb1e6f4e64dc26772155d61ce2,"contemporary country,country,country road,pop,",73
231,Morat,group,CO,5C4PDR4LnhZTbVnKWXuDKD,8357103,https://i.scdn.co/image/ab6761610000e5ebeb27e0d833dcc24c376cb24c,"colombian pop,",85
232,Cazzu,,AR,6w3SkAHYPsQ1bxV7VDlG5y,5615037,https://i.scdn.co/image/ab6761610000e5eb97512e74693c475d9e24a2c0,"argentine hip hop,rap latina,reggaeton,trap argentino,trap latino,urbano latino,",75
233,Khea,person,AR,4m6ubhNsdwF4psNf3R8kwR,4897375,https://i.scdn.co/image/ab6761610000e5eb61d3cbf72ef1f9480b1c5bf0,"argentine hip hop,trap argentino,trap latino,trap triste,urbano latino,",76
234,Apache 207,person,DE,1qQLhymHXFPtP5U8KNKsm6,2153323,https://i.scdn.co/image/ab6761610000e5eb982cd0568dc2bb9e2f813092,"german hip hop,",76
235,Michael Bublé,person,CA,1GxkXlMwML1oSg5eLPiAz3,5772441,https://i.scdn.co/image/ab6761610000e5ebef8cf61fea4923d2bde68200,"adult standards,canadian pop,jazz pop,lounge,",76
236,Desiigner,person,US,7pFeBzX627ff0VnN6bxPR4,3457128,https://i.scdn.co/image/ab6761610000e5ebc527efb478bf740148492e1b,"pop rap,rap,trap,underground hip hop,viral trap,",65
237,Arizona Zervas,person,US,0vRvGUQVUjytro0xpb26bs,708262,https://i.scdn.co/image/ab6761610000e5eb468826ad12d3746ab61d8fcd,"pop,pop rap,rhode island rap,social media pop,viral rap,",69
238,George Ezra,person,GB,2ysnwxxNtSgbb9t1m2Ur4j,3976621,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b,"folk-pop,neo-singer-songwriter,",78
239,blackbear,person,US,2cFrymmkijnjDg9SS92EPM,4845313,https://i.scdn.co/image/ab6761610000e5eb4f7d049994ac00ed885bfbf2,"electropop,pop,pop rap,",80
240,Alok,person,BR,0NGAZxHanS9e0iNHpR8f2W,12071661,https://i.scdn.co/image/ab6761610000e5ebf7d1bdca65e1cefd4e60c379,"electro house,pop nacional,slap house,",81
241,Lorde,person,NZ,163tK9Wjr9P9DmM0AVK7lm,9932710,https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3,"art pop,metropopolis,nz pop,pop,",78
242,PARTYNEXTDOOR,person,CA,2HPaUgqeutzr3jx5a9WyDV,4900066,https://i.scdn.co/image/ab6761610000e5eb4e3dee8baac75dad1fea791e,"pop,r&b,rap,toronto rap,urban contemporary,",80
243,Christian Nodal,person,MX,0XwVARXT135rw8lyw1EeWP,13086427,https://i.scdn.co/image/ab6761610000e5ebd604cc698c92e6b7c908a21a,"mariachi,musica mexicana,nueva musica mexicana,ranchera,",84
244,Nio Garcia,person,PR,5hdhHgpxyniooUiQVaPxQ0,4502215,https://i.scdn.co/image/ab6761610000e5eba745e5fd0bc18396d09747e8,"latin hip hop,reggaeton,reggaeton flow,trap latino,urbano latino,",74
245,Snow,person,CA,5fSVkkuijRIpxuvSqysYiP,141917,https://i.scdn.co/image/ab6761610000e5eb919cb93baea63f8b8090a501,"sad lo-fi,sad rap,",68
246,Iggy Azalea,person,US,5yG7ZAZafVaAlMTeBybKAL,6304558,https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c,"australian hip hop,dance pop,hip pop,pop,pop rap,post-teen pop,rap,viral rap,",71
247,Jhay Cortez,person,PR,0EFisYRi20PTADoJrifHrz,5044284,https://i.scdn.co/image/ab6761610000e5eb9bffd5bac7c20c42880a3a62,"reggaeton,trap latino,",61
248,Skrillex,person,US,5he5w2lnU9x7JFhnwcekXX,8133863,https://i.scdn.co/image/ab6761610000e5eb61f92702ca14484aa263a931,"brostep,complextro,edm,electro,",82
249,Mabel,person,,1MIVXf74SZHmTIp4V4paH4,1779225,https://i.scdn.co/image/ab6761610000e5eb7926088433d79485da5e1734,"dance pop,edm,pop,pop dance,post-teen pop,tropical house,uk pop,",71
250,Axwell /\ Ingrosso,group,SE,2XnBwblw31dfGnspMIwgWz,2440930,https://i.scdn.co/image/ab6761610000e5eb9f6e5d736809c4cb40d59a7e,"dance pop,edm,electro house,pop,pop dance,pop rap,tropical house,",67
251,OMI,person,JM,5MouCg6ta7zAxsfMEbc1uh,607126,https://i.scdn.co/image/ab6761610000e5ebb4318429cc3c4a3b72f5f87a,,66
252,Niall Horan,person,IE,1Hsdzj7Dlq2I7tHP7501T4,9322519,https://i.scdn.co/image/ab6761610000e5ebeccc1cde8e9fdcf1c9289897,"dance pop,pop,post-teen pop,",80
253,Niska,person,FR,7CUFPNi1TU8RowpnFRSsZV,4800726,https://i.scdn.co/image/ab6761610000e5eb536e207c626c48b3c2419212,"francoton,french hip hop,pop urbaine,",75
254,Jax Jones,person,GB,4Q6nIcaBED8qUel8bBx6Cr,1095403,https://i.scdn.co/image/ab6761610000e5eb09b06c6e39518619ecd56ec5,"dance pop,edm,electro house,house,pop,pop dance,pop rap,tropical house,uk dance,",75
255,Nacho,person,VE,5NS0854TqZQVoRmJKSWtFZ,2494146,https://i.scdn.co/image/ab6761610000e5ebcd07df3b3284d11536a1b00b,"electro latino,latin hip hop,latin pop,tropical,urbano latino,",66
256,Casper Magico,person,PR,1fux65HMCBvfJHqlBc4Nno,2159149,https://i.scdn.co/image/ab6761610000e5eb5d5db7eb7422fd98f6f026ec,"latin hip hop,reggaeton,reggaeton flow,trap latino,urbano latino,",71
257,Rich The Kid,person,US,1pPmIToKXyGdsCF6LmqLmI,3005901,https://i.scdn.co/image/ab6761610000e5eb10379ac1a13fa06e703bf421,"atl hip hop,hip hop,melodic rap,plugg,pop rap,rap,southern hip hop,trap,vapor trap,viral rap,",71
258,Dynoro,person,,3v6Ji4uoWtKRkhuDUaxi9n,252731,https://i.scdn.co/image/ab6761610000e5eb71c0e657e2c507f83aeb1627,"covertronica,dance pop,edm,electro house,pop dance,tropical house,",68
259,Gzuz,person,,5eioJDe26lOqkAMbuhzZYs,1318733,https://i.scdn.co/image/ab6761610000e5ebccf467776120f2bd193f60c3,"deep german hip hop,german hip hop,hamburg hip hop,",75
260,Macklemore & Ryan Lewis,group,,5BcAKTbp20cv7tC5VqPFoC,2610373,https://i.scdn.co/image/ab6761610000e5eb3c2f1ba4c1a3de141e63d775,"dance pop,pop,pop rap,seattle hip hop,",75
261,De La Ghetto,person,PR,3EiLUeyEcA6fbRPSHkG5kb,6763600,https://i.scdn.co/image/ab6761610000e5eb24a84b4f14311bc1cb3d7c6c,"latin hip hop,reggaeton,reggaeton flow,trap latino,urbano latino,",80
262,Duki,person,,1bAftSH8umNcGZ0uyV7LMg,8200479,https://i.scdn.co/image/ab6761610000e5eb38fea96b610287e187ce5d7f,"argentine hip hop,trap argentino,trap latino,trap triste,urbano latino,",86
263,Frenna,person,NL,6m1LYS5NQonxjOcQFPQOb5,522734,https://i.scdn.co/image/ab6761610000e5ebc71d11d348ab55b4c9b9e6a2,"dutch hip hop,dutch pop,dutch rap pop,",67
264,DNCE,group,US,6T5tfhQCknKG4UnH90qGnz,4436258,https://i.scdn.co/image/ab6761610000e5ebf516ed43c65fe21e21a7c5bd,"dance pop,edm,pop,post-teen pop,",71
265,Stormzy,person,GB,2SrSdSvpminqmStGELCSNd,2721184,https://i.scdn.co/image/ab6761610000e5eba66d3bfba2c1f0b4a0b278e5,"grime,uk hip hop,",75
266,Capo Plaza,person,IT,5SulO4l40qDuV9zUGLZx7n,3471451,https://i.scdn.co/image/ab6761610000e5eba771d57ddb7d2614497b795c,"italian hip hop,trap italiana,",74
267,Summer Cem,person,TR,3drqpTL4sQOckmAfF9i1wg,1084869,https://i.scdn.co/image/ab6761610000e5ebf0dc009ddb463c487e26cd99,"german hip hop,",68
268,Kehlani,person,US,0cGUm45nv7Z6M6qdXYQGTX,6700090,https://i.scdn.co/image/ab6761610000e5ebd2657bcafcb300d90816523f,"dance pop,pop,r&b,rap,",77
